index	name	abbreviation	color	volume_mm3
364	left Temporal association areas, layer 5	TEa5-L	15AFB3	0.4753125225761323
365	left Temporal association areas, layer 6a	TEa6a-L	15AFB2	0.2613593874139042
366	left Temporal association areas, layer 6b	TEa6b-L	16B0B2	0.043343752058717655
367	left Perirhinal area	PERI-L	0F9683	0.0
368	left Perirhinal area, layer 1	PERI1-L	0E9584	0.11131250528706005
369	left Perirhinal area, layer 2/3	PERI2/3-L	0E9583	0.16634375790090417
370	left Perirhinal area, layer 5	PERI5-L	0F9684	0.0840625039927545
371	left Perirhinal area, layer 6a	PERI6a-L	0E9684	0.02670312626833038
372	left Perirhinal area, layer 6b	PERI6b-L	0E9683	0.00665625031615491
373	left Ectorhinal area	ECT-L	0D9E91	0.0
374	left Ectorhinal area/Layer 1	ECT1-L	0D9F90	0.1322343812807958
375	left Ectorhinal area/Layer 2/3	ECT2/3-L	0D9F91	0.2366562612405687
376	left Ectorhinal area/Layer 5	ECT5-L	0D9E90	0.26471876257346594
377	left Ectorhinal area/Layer 6a	ECT6a-L	0E9F91	0.19526563427461952
378	left Ectorhinal area/Layer 6b	ECT6b-L	0E9F90	0.02684375127500971
379	left Olfactory areas	OLF-L	99D2BD	2.5217188697752135
380	left Main olfactory bulb	MOB-L	9AD1BD	8.231969140997535
381	left Main olfactory bulb, glomerular layer	MOBgl-L	82C7AE	0.0
382	left Main olfactory bulb, granule layer	MOBgr-L	82C7AD	0.0
383	left Main olfactory bulb, inner plexiform layer	MOBipl-L	9AD2BD	0.0
384	left Main olfactory bulb, mitral layer	MOBmi-L	82C6AE	0.0
385	left Main olfactory bulb, outer plexiform layer	MOBopl-L	9AD2BC	0.0
386	left Accessory olfactory bulb	AOB-L	9DF0D2	0.0
387	left Accessory olfactory bulb, glomerular layer	AOBgl-L	9DF0D1	0.0773125036721467
388	left Accessory olfactory bulb, granular layer	AOBgr-L	95E4C8	0.11017188023288327
389	left Accessory olfactory bulb, mitral layer	AOBmi-L	9DEFD2	0.1381406315613276
390	left Anterior olfactory nucleus	AON-L	54BF94	2.434671990640709
391	left Anterior olfactory nucleus, dorsal part	AONd-L	54BE94	0.0
392	left Anterior olfactory nucleus, external part	AONe-L	54BE93	0.0
393	left Anterior olfactory nucleus, lateral part	AONl-L	53BF93	0.0
394	left Anterior olfactory nucleus, medial part	AONm-L	53BE94	0.0
395	left Anterior olfactory nucleus, posteroventral part	AONpv-L	53BE93	0.0
396	left Anterior olfactory nucleus, layer 1	AON1-L	54BF93	0.0
397	left Anterior olfactory nucleus, layer 2	AON2-L	53BF94	0.0
398	left Taenia tecta	TT-L	62CF9F	0.0
399	left Taenia tecta, dorsal part	TTd-L	61D09F	0.36028126711244113
400	left Taenia tecta, dorsal part, layers 1-4	TTd1-4-L	62D09F	0.0
401	left Taenia tecta, dorsal part, layer 1	TTd1-L	61D09E	0.0
402	left Taenia tecta, dorsal part, layer 2	TTd2-L	61CF9F	0.0
403	left Taenia tecta, dorsal part, layer 3	TTd3-L	61CF9E	0.0
404	left Taenia tecta, dorsal part, layer 4	TTd4-L	62D09D	0.0
405	left Taenia tecta, ventral part	TTv-L	62CF9E	0.3591875170604908
406	left Taenia tecta, ventral part, layers 1-3	TTv1-3-L	62D09E	0.0
407	left Taenia tecta, ventral part, layer 1	TTv1-L	62CE9F	0.0
408	left Taenia tecta, ventral part, layer 2	TTv2-L	60D09F	0.0
409	left Taenia tecta, ventral part, layer 3	TTv3-L	62CF9D	0.0
410	left Dorsal peduncular area	DP-L	A3DAA3	0.25014063688104216
411	left Dorsal peduncular area, layer 1	DP1-L	A4D9A4	0.0
412	left Dorsal peduncular area, layer 2	DP2-L	A3DAA4	0.0
413	left Dorsal peduncular area, layer 2/3	DP2/3-L	A4DAA3	0.0
414	left Dorsal peduncular area, layer 5	DP5-L	A4D9A3	0.0
415	left Dorsal peduncular area, layer 6a	DP6a-L	A4DAA4	0.0
416	left Piriform area	PIR-L	6ACAB9	5.782515899654754
417	left Piriform area, layers 1-3	PIR1-3-L	6ACBBA	0.0
418	left Piriform area, molecular layer	PIR1-L	6ACBB9	0.0
419	left Piriform area, pyramidal layer	PIR2-L	6ACABA	0.0
420	left Piriform area, polymorph layer	PIR3-L	69CBBA	0.0
421	left Nucleus of the lateral olfactory tract	NLOT-L	95E3C7	0.0
422	left Nucleus of the lateral olfactory tract, layers 1-3	NLOT1-3-L	94E4C8	0.0
423	left Nucleus of the lateral olfactory tract, molecular layer	NLOT1-L	95E4C7	0.055718752646498615
424	left Nucleus of the lateral olfactory tract, pyramidal layer	NLOT2-L	95E3C8	0.07475000355043449
425	left Nucleus of the lateral olfactory tract, layer 3	NLOT3-L	94E4C7	0.028875001371488906
426	left Cortical amygdalar area	COA-L	60E7B5	0.0
427	left Cortical amygdalar area, anterior part	COAa-L	60E5B7	0.3837343932264048
428	left Cortical amygdalar area, anterior part, layer 1	COAa1-L	61E7B7	0.0
429	left Cortical amygdalar area, anterior part, layer 2	COAa2-L	61E7B6	0.0
430	left Cortical amygdalar area, anterior part, layer 3	COAa3-L	61E6B7	0.0
431	left Cortical amygdalar area, posterior part	COAp-L	5FE7B6	0.0
432	left Cortical amygdalar area, posterior part, lateral zone	COApl-L	5FE6B7	0.6010156535467104
433	left Cortical amygdalar area, posterior part, lateral zone, layers 1-2	COApl1-2-L	61E6B5	0.0
434	left Cortical amygdalar area, posterior part, lateral zone, layers 1-3	COApl1-3-L	61E5B7	0.0
435	left Cortical amygdalar area, posterior part, lateral zone, layer 1	COApl1-L	60E7B7	0.0
436	left Cortical amygdalar area, posterior part, lateral zone, layer 2	COApl2-L	61E6B6	0.0
437	left Cortical amygdalar area, posterior part, lateral zone, layer 3	COApl3-L	60E7B6	0.0
438	left Cortical amygdalar area, posterior part, medial zone	COApm-L	60E6B5	0.6475625307575683
439	left Cortical amygdalar area, posterior part, medial zone, layers 1-2	COApm1-2-L	61E5B6	0.0
440	left Cortical amygdalar area, posterior part, medial zone, layers 1-3	COApm1-3-L	5FE7B7	0.0
441	left Cortical amygdalar area, posterior part, medial zone, layer 1	COApm1-L	60E6B7	0.0
442	left Cortical amygdalar area, posterior part, medial zone, layer 2	COApm2-L	60E6B6	0.0
443	left Cortical amygdalar area, posterior part, medial zone, layer 3	COApm3-L	61E7B5	0.0
444	left Piriform-amygdalar area	PAA-L	59D9AA	0.595578153288443
445	left Piriform-amygdalar area, layers 1-3	PAA1-3-L	59DAAB	0.0
446	left Piriform-amygdalar area, molecular layer	PAA1-L	59DAAA	0.0
447	left Piriform-amygdalar area, pyramidal layer	PAA2-L	59D9AB	0.0
448	left Piriform-amygdalar area, polymorph layer	PAA3-L	58DAAB	0.0
449	left Postpiriform transition area	TR-L	A8ECD2	0.6994531582222407
450	left Postpiriform transition area, layers 1-3	TR1-3-L	A8ECD3	0.0
451	left Postpiriform transition area, layers 1	TR1-L	A8EBD3	0.0
452	left Postpiriform transition area, layers 2	TR2-L	A7ECD3	0.0
453	left Postpiriform transition area, layers 3	TR3-L	A8EBD2	0.0
454	left Hippocampal formation	HPF-L	7DCD4B	0.21015625998188625
455	left Hippocampal region	HIP-L	7DD048	0.0
456	left Ammon's horn	CA-L	7ED04A	0.0
457	left Field CA1	CA1-L	7ECF4B	5.104156492434413
458	left Field CA1, stratum lacunosum-moleculare	CA1slm-L	7DD04B	0.0
459	left Field CA1, stratum oriens	CA1so-L	7ECF4A	0.0
460	left Field CA1, pyramidal layer	CA1sp-L	66A83D	0.0
461	left Field CA1, stratum radiatum	CA1sr-L	7DD04A	0.0
462	left Field CA2	CA2-L	7DCF4B	0.23789063629919838
463	left Field CA2, stratum lacunosum-moleculare	CA2slm-L	7DCF4A	0.0
464	left Field CA2, stratum oriens	CA2so-L	7ED049	0.0
465	left Field CA2, pyramidal layer	CA2sp-L	66A83C	0.0
466	left Field CA2, stratum radiatum	CA2sr-L	7ECE4B	0.0
467	left Field CA3	CA3-L	7ECF49	3.1315626487412374
468	left Field CA3, stratum lacunosum-moleculare	CA3slm-L	7DD049	0.0
469	left Field CA3, stratum lucidum	CA3slu-L	7DCE4B	0.0
470	left Field CA3, stratum oriens	CA3so-L	7CD04A	0.0
471	left Field CA3, pyramidal layer	CA3sp-L	66A73D	0.0
472	left Field CA3, stratum radiatum	CA3sr-L	7CCF4B	0.0
473	left Dentate gyrus	DG-L	7DCF49	0.0
474	left Dentate gyrus, molecular layer	DG-mo-L	7BD04A	2.154328227325095
475	left Dentate gyrus, polymorph layer	DG-po-L	7ECE4A	0.3425156412686192
476	left Dentate gyrus, granule cell layer	DG-sg-L	65A83D	0.8016562880766287
477	left Dentate gyrus, subgranular zone	DG-sgz-L	7CD04B	0.0
478	left Dentate gyrus crest	DGcr-L	7DCE4A	0.0
479	left Dentate gyrus crest, molecular layer	DGcr-mo-L	7CCF4A	0.0
480	left Dentate gyrus crest, polymorph layer	DGcr-po-L	7ECE49	0.0
481	left Dentate gyrus crest, granule cell layer	DGcr-sg-L	7CD049	0.0
482	left Dentate gyrus lateral blade	DGlb-L	7CCE4B	0.0
483	left Dentate gyrus lateral blade, molecular layer	DGlb-mo-L	7ED048	0.0
484	left Dentate gyrus lateral blade, polymorph layer	DGlb-po-L	7ECD4B	0.0
485	left Dentate gyrus lateral blade, granule cell layer	DGlb-sg-L	7DCE49	0.0
486	left Dentate gyrus medial blade	DGmb-L	7CCF49	0.0
487	left Dentate gyrus medial blade, molecular layer	DGmb-mo-L	7CCE4A	0.0
488	left Dentate gyrus medial blade, polymorph layer	DGmb-po-L	7BD04B	0.0
489	left Dentate gyrus medial blade, granule cell layer	DGmb-sg-L	7ECF48	0.0
490	left Fasciola cinerea	FC-L	7ECD4A	0.030546876450898708
491	left Induseum griseum	IG-L	7ED04B	0.060703127883243724
492	left Retrohippocampal region	RHP-L	30B625	0.0
493	left Entorhinal area	ENT-L	32B822	0.0
494	left Entorhinal area, lateral part	ENTl-L	32B525	0.0
495	left Entorhinal area, lateral part, layer 1	ENTl1-L	32B722	0.4903125232885941
496	left Entorhinal area, lateral part, layer 2	ENTl2-L	32B825	0.8018594130862766
497	left Entorhinal area, lateral part, layer 2/3	ENTl2/3-L	2FB825	0.0
498	left Entorhinal area, lateral part, layer 2a	ENTl2a-L	30B624	0.0
499	left Entorhinal area, lateral part, layer 2b	ENTl2b-L	30B823	0.0
500	left Entorhinal area, lateral part, layer 3	ENTl3-L	32B725	0.659062531303789
501	left Entorhinal area, lateral part, layer 4	ENTl4-L	32B724	0.0
502	left Entorhinal area, lateral part, layer 4/5	ENTl4/5-L	31B724	0.0
503	left Entorhinal area, lateral part, layer 5	ENTl5-L	31B824	0.7134375338864629
504	left Entorhinal area, lateral part, layer 5/6	ENTl5/6-L	30B825	0.0
505	left Entorhinal area, lateral part, layer 6a	ENTl6a-L	32B824	0.5238906498834695
506	left Entorhinal area, lateral part, layer 6b	ENTl6b-L	31B825	0.0
507	left Entorhinal area, medial part, dorsal zone	ENTm-L	31B623	0.0
508	left Entorhinal area, medial part, dorsal zone, layer 1	ENTm1-L	31B625	0.6225937795716163
509	left Entorhinal area, medial part, dorsal zone, layer 2	ENTm2-L	30B824	0.630703154956791
510	left Entorhinal area, medial part, dorsal zone, layer 2a	ENTm2a-L	32B624	0.0
511	left Entorhinal area, medial part, dorsal zone, layer 2b	ENTm2b-L	31B823	0.0
512	left Entorhinal area, medial part, dorsal zone, layer 3	ENTm3-L	31B723	0.49154689834722376
513	left Entorhinal area, medial part, dorsal zone, layer 4	ENTm4-L	31B624	0.0
514	left Entorhinal area, medial part, dorsal zone, layer 5	ENTm5-L	30B724	0.4567968966966873
515	left Entorhinal area, medial part, dorsal zone, layer 5/6	ENTm5/6-L	30B725	0.0
516	left Entorhinal area, medial part, dorsal zone, layer 6	ENTm6-L	32B623	0.3139062649097468
517	left Entorhinal area, medial part, ventral zone	ENTmv-L	30B723	0.0
518	left Entorhinal area, medial part, ventral zone, layer 1	ENTmv1-L	31B725	0.0
519	left Entorhinal area, medial part, ventral zone, layer 2	ENTmv2-L	32B823	0.0
520	left Entorhinal area, medial part, ventral zone, layer 3	ENTmv3-L	32B625	0.0
521	left Entorhinal area, medial part, ventral zone, layer 4	ENTmv4-L	32B723	0.0
522	left Entorhinal area, medial part, ventral zone, layer 5/6	ENTmv5/6-L	32B524	0.0
523	left Parasubiculum	PAR-L	72D568	0.46660939716275607
524	left Parasubiculum, layer 1	PAR1-L	72D469	0.0
525	left Parasubiculum, layer 2	PAR2-L	71D569	0.0
526	left Parasubiculum, layer 3	PAR3-L	72D569	0.0
527	left Postsubiculum	POST-L	47C83C	0.5401562756560452
528	left Postsubiculum, layer 1	POST1-L	48C73C	0.0
529	left Postsubiculum, layer 2	POST2-L	48C83B	0.0
530	left Postsubiculum, layer 3	POST3-L	48C83C	0.0
531	left Presubiculum	PRE-L	59B847	0.4619062719393696
532	left Presubiculum, layer 1	PRE1-L	59B947	0.0
533	left Presubiculum, layer 2	PRE2-L	59B946	0.0
534	left Presubiculum, layer 3	PRE3-L	58B947	0.0
535	left Subiculum	SUB-L	4FC244	1.0515625499465386
536	left Subiculum, dorsal part	SUBd-L	4FC243	0.0
537	left Subiculum, dorsal part, molecular layer	SUBd-m-L	4EC244	0.0
538	left Subiculum, dorsal part, pyramidal layer	SUBd-sp-L	4BB547	0.0
539	left Subiculum, dorsal part, stratum radiatum	SUBd-sr-L	4FC143	0.0
540	left Subiculum, ventral part	SUBv-L	4FC144	0.0
541	left Subiculum, ventral part, molecular layer	SUBv-m-L	4EC243	0.0
542	left Subiculum, ventral part, pyramidal layer	SUBv-sp-L	4BB546	0.0
543	left Subiculum, ventral part, stratum radiatum	SUBv-sr-L	4EC144	0.0
544	left Prosubiculum	ProS-L	57B947	0.6499062808688905
545	left Prosubiculum, dorsal part	ProSd-L	57BA47	0.0
546	left Prosubiculum, dorsal part, molecular layer	ProSd-m-L	58BA48	0.0
547	left Prosubiculum, dorsal part, pyramidal layer	ProSd-sp-L	56B84B	0.0
548	left Prosubiculum, dorsal part, stratum radiatum	ProSd-sr-L	57B948	0.0
549	left Prosubiculum, ventral part	ProSv-L	58BA47	0.0
550	left Prosubiculum, ventral part, molecular layer	ProSv-m-L	58B948	0.0
551	left Prosubiculum, ventral part, pyramidal layer	ProSv-sp-L	56B84A	0.0
552	left Prosubiculum, ventral part, stratum radiatum	Prosv-sr-L	57BA48	0.0
553	left Hippocampo-amygdalar transition area	HATA-L	33B931	0.21106251002493082
554	left Area prostriata	APr-L	33B932	0.16109375765154255
555	left Cortical subplate	CTXsp-L	8AD987	0.1872968838961242
556	left Layer 6b, isocortex	6b-L	8ADA87	0.0
557	left Claustrum	CLA-L	8ADA86	0.2760156381100387
558	left Endopiriform nucleus	EP-L	A0EE9D	0.0
559	left Endopiriform nucleus, dorsal part	EPd-L	A0EE9C	0.9088281681670196
560	left Endopiriform nucleus, ventral part	EPv-L	A0ED9D	0.4863437731000886
561	left Lateral amygdalar nucleus	LA-L	90EB8D	0.4186093948828784
562	left Basolateral amygdalar nucleus	BLA-L	9DE79C	0.0
563	left Basolateral amygdalar nucleus, anterior part	BLAa-L	9DE79B	0.38532814330210385
564	left Basolateral amygdalar nucleus, posterior part	BLAp-L	9DE69C	0.35570314189499186
565	left Basolateral amygdalar nucleus, ventral part	BLAv-L	9CE79C	0.2094218849470053
566	left Basomedial amygdalar nucleus	BMA-L	84EA81	0.0
567	left Basomedial amygdalar nucleus, anterior part	BMAa-L	84EA80	0.38395314323679486
568	left Basomedial amygdalar nucleus, posterior part	BMAp-L	84E981	0.35848439202709415
569	left Posterior amygdalar nucleus	PA-L	97EC93	0.483109397946464
570	left Cerebral nuclei	CNU-L	98D6F8	0.0
571	left Striatum	STR-L	97D6F9	1.335156313416519
572	left Striatum dorsal region	STRd-L	98D6F9	0.0
573	left Caudoputamen	CP-L	98D5F9	13.009156867901766
574	left Striatum ventral region	STRv-L	7FCDF7	0.0
575	left Nucleus accumbens	ACB-L	80CDF8	2.1995313544721284
576	left Fundus of striatum	FS-L	7ECDF8	0.21606251026241807
577	left Olfactory tubercle	OT-L	7FCCF7	1.9091875906815403
578	left Islands of Calleja	isl-L	80CCF7	0.0
579	left Major island of Calleja	islm-L	80CDF6	0.0
580	left Olfactory tubercle, layers 1-3	OT1-3-L	80CDF7	0.0
581	left Olfactory tubercle, molecular layer	OT1-L	7FCCF8	0.0
582	left Olfactory tubercle, pyramidal layer	OT2-L	80CCF8	0.0
583	left Olfactory tubercle, polymorph layer	OT3-L	7FCDF8	0.0
584	left Lateral strip of striatum	LSS-L	80CBF8	0.0
585	left Lateral septal complex	LSX-L	90CAEC	0.0
586	left Lateral septal nucleus	LS-L	90CBED	0.0
587	left Lateral septal nucleus, caudal (caudodorsal) part	LSc-L	90CBEC	0.2816093883757276
588	left Lateral septal nucleus, rostral (rostroventral) part	LSr-L	90CAED	0.939234419611239
589	left Lateral septal nucleus, ventral part	LSv-L	8FCBED	0.3035156394162186
590	left Septofimbrial nucleus	SF-L	8FCBEC	0.23356251109362347
591	left Septohippocampal nucleus	SH-L	8FCAED	0.01870312588835077
592	left Striatum-like amygdalar nuclei	sAMY-L	80C0E1	0.0
593	left Anterior amygdalar area	AAA-L	80C0E2	0.2471093867370655
594	left Bed nucleus of the accessory olfactory tract	BA-L	80BFE2	0.01257812559742888
595	left Central amygdalar nucleus	CEA-L	7EC0E2	0.0
596	left Central amygdalar nucleus, capsular part	CEAc-L	80BFE0	0.15460938234355126
597	left Central amygdalar nucleus, lateral part	CEAl-L	80BEE1	0.13001563117541082
598	left Central amygdalar nucleus, medial part	CEAm-L	7FC0E0	0.3743906427826005
599	left Intercalated amygdalar nucleus	IA-L	80BEE2	0.09160937935121183
600	left Medial amygdalar nucleus	MEA-L	80BFE1	1.0132344231260504
601	left Medial amygdalar nucleus, anterodorsal part	MEAad-L	7FC0E2	0.0
602	left Medial amygdalar nucleus, anteroventral part	MEAav-L	7FC0E1	0.0
603	left Medial amygdalar nucleus, posterodorsal part	MEApd-L	7FBFE2	0.0
604	left Medial amygdalar nucleus, posterodorsal part, sublayer a	MEApd-a-L	7FBFE1	0.0
605	left Medial amygdalar nucleus, posterodorsal part, sublayer b	MEApd-b-L	80C0E0	0.0
606	left Medial amygdalar nucleus, posterodorsal part, sublayer c	MEApd-c-L	7EC0E1	0.0
607	left Medial amygdalar nucleus, posteroventral part	MEApv-L	7FBEE2	0.0
608	left Pallidum	PAL-L	8599CC	0.5637969017789146
609	left Pallidum, dorsal region	PALd-L	8599CB	0.0
610	left Globus pallidus, external segment	GPe-L	8598CC	0.7815937871237111
611	left Globus pallidus, internal segment	GPi-L	8499CC	0.21179688505981176
612	left Pallidum, ventral region	PALv-L	A2B0D8	0.0
613	left Substantia innominata	SI-L	A2B1D7	1.5137969469014934
614	left Magnocellular nucleus	MA-L	A2B1D8	0.1823437586608634
615	left Pallidum, medial region	PALm-L	95A7D3	0.0
616	left Medial septal complex	MSC-L	96A6D2	0.0
617	left Medial septal nucleus	MS-L	96A7D3	0.20089063454179268
618	left Diagonal band nucleus	NDB-L	96A6D3	0.36664064241449523
619	left Triangular nucleus of septum	TRS-L	96A7D2	0.1761562583669729
620	left Pallidum, caudal region	PALc-L	B1BFDF	0.0
621	left Bed nuclei of the stria terminalis	BST-L	B3C0DE	0.6702344068344246
622	left Bed nuclei of the stria terminalis, anterior division	BSTa-L	B3BFDF	0.0
623	left Bed nuclei of the stria terminalis, anterior division, anterolateral area	BSTal-L	B2BFDD	0.0
624	left Bed nuclei of the stria terminalis, anterior division, anteromedial area	BSTam-L	B3BFDE	0.0
625	left Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus	BSTdm-L	B2C0DE	0.0
626	left Bed nuclei of the stria terminalis, anterior division, fusiform nucleus	BSTfu-L	B2BFDF	0.0
627	left Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus	BSTju-L	B3BEDF	0.0
628	left Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus	BSTmg-L	B2BFDE	0.0
629	left Bed nuclei of the stria terminalis, anterior division, oval nucleus	BSTov-L	B1C0DF	0.0
630	left Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus	BSTrh-L	B3BFDD	0.0
631	left Bed nuclei of the stria terminalis, anterior division, ventral nucleus	BSTv-L	B3C0DD	0.0
632	left Bed nuclei of the stria terminalis, posterior division	BSTp-L	B2C0DF	0.0
