index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
50,"left Primary somatosensory area, nose, layer 6b",3,3,16.120644060103526,7.800311641985577,6.240249313588461,9.360373970382692,-1.0473057146828968,-0.7460038465922512,0.5227129045858498,0.7424899212867185
141,"left Primary auditory area, layer 6a",3,3,560.6337332738252,492.3826700926639,526.5082016832446,468.00729038510633,-0.1872785681922237,-0.6864064729836441,0.5347534833935509,0.7510582631931895
76,"left Primary somatosensory area, mouth, layer 5",3,3,118.87393394421635,137.0292256738785,97.69276025961054,143.94552728517834,0.2050512217257775,0.6813299687492034,0.5420661702076703,0.7528696808439866
92,"left Primary somatosensory area, trunk, layer 6b",3,3,1.6187060963297926,0.8093530481648963,0.6070147861236722,0.9105221791855084,-0.9999999991087356,-0.6761234037828132,0.5628157854860745,0.7730986064369155
109,"left Gustatory areas, layer 2/3",3,3,173.42656518925364,147.31934032205416,176.22376785359643,162.23775453188242,-0.2353780629294543,-0.625786218774744,0.5919132578770967,0.7929054776119066
174,"left Anteromedial visual area, layer 4",3,3,4.5958190223947994,3.7915506934757097,4.48092354683493,4.48092354683493,-0.27753397546232084,-0.5813183589761797,0.5929489746882951,0.7929054776119066
10,"left Frontal pole, layer 6a",3,3,2.4353119086820114,3.070610667468623,2.8588444145397527,3.494143173326364,0.3344190389479923,0.5720775535473552,0.6033278832829067,0.7929054776119066
153,"left Ventral auditory area, layer 4",3,3,7.293252424928166,5.689771395334031,5.120794255800628,5.275969839309737,-0.3581916388183868,-0.5935256753272997,0.6037323559815695,0.7929054776119066
154,"left Ventral auditory area, layer 5",3,3,20.303361780096616,15.102500634456101,12.452061781389302,13.952310188785603,-0.4269311778356275,-0.5839564260370217,0.6089514068059443,0.7929054776119066
152,"left Ventral auditory area, layer 2/3",3,3,30.59617402482496,26.396699158672515,26.096736668233056,28.34645534652901,-0.21299372332669675,-0.5186964284632007,0.6343273281579079,0.8174321239148298
28,"left Secondary motor area, layer 6a",3,3,368.95201047654336,337.65697387362235,365.65779609728855,329.4214379254852,-0.1278748225517953,-0.5145167154729754,0.6475953937894774,0.8260145328947416
112,"left Gustatory areas, layer 6a",3,3,38.79459462427631,48.955083692539155,22.16833978530075,48.49324328034539,0.33560303177672085,0.45616065716134996,0.6729281711597828,0.8411602139497284
48,"left Primary somatosensory area, nose, layer 5",3,3,646.8313695124924,564.8007800316981,524.4578671722911,572.8693626035795,-0.19564756610359565,-0.47052720109312013,0.6684391727696267,0.8411602139497284
22,"left Primary motor area, Layer 6a",3,3,66.95519971995773,78.34868121926546,71.91210400861758,67.25113430435533,0.22671289201863545,0.4415817127081058,0.6819014940455951,0.843937492630687
