index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
10273,"right Orbital area, ventrolateral part, layer 1",3,3,196.77966538443275,93.21142044525762,186.42284089051523,98.38983269221637,-1.078002511993127,-2.5891911120126188,0.1131373595768767,0.7979733331190598
190,"left Primary visual area, layer 6a",3,3,292.12626988282966,137.32431490218485,252.8015797062949,153.55355211789762,-1.0890050060531782,-2.1814055057823714,0.12192427112988796,0.7979733331190598
203,"left posteromedial visual area, layer 5",3,3,437.52282779668536,276.0839234225073,449.22129912814756,266.7251463573376,-0.6642514105238674,-2.2421987247869257,0.11500028000343424,0.7979733331190598
47,"left Primary somatosensory area, nose, layer 4",3,3,333.20031098984845,451.15808531837143,317.391537110768,470.6150377849319,0.43724329365914444,2.2681140116930347,0.11468663408200634,0.7979733331190598
10209,"right Laterointermediate area, layer 4",3,3,934.1360621808177,361.9777240950669,1015.8729676216393,385.3311256495873,-1.3677317844980459,-2.5969948060155814,0.11313158312120326,0.7979733331190598
146,"left Posterior auditory area, layer 4",3,3,580.6811561153849,330.5415811733729,589.6147123633139,321.60802492544394,-0.8129144473976246,-2.3172964880866305,0.11734602045339564,0.7979733331190598
10045,"right Primary somatosensory area, nose, layer 1",3,3,836.1494343482485,390.0933384656198,676.4909793644293,286.39764089880947,-1.099941437871934,-2.1140929490159306,0.11876850191923291,0.7979733331190598
246,"left Infralimbic area, layer 1",3,3,401.053886811534,227.87152659746252,437.51333106712804,191.4120823418685,-0.8155754288598386,-1.9728617002744269,0.12081673423190127,0.7979733331190598
753,left Subfornical organ,3,2,223.88804533790247,575.7121165831778,95.95201943052963,575.7121165831778,1.3625700793807705,2.2,0.11545821501296122,0.7979733331190598
10364,"right Temporal association areas, layer 5",3,3,334.79981774857225,174.40408916191316,357.21319466897876,126.07524517728663,-0.9408648759087046,-2.0010878226699282,0.11733589955072338,0.7979733331190598
125,"left Dorsal auditory area, layer 4",3,3,479.1173925307735,342.94718623255375,423.64064181668397,363.1205501285863,-0.48239276707941237,-2.0527719874282035,0.12041861900498411,0.7979733331190598
80,"left Primary somatosensory area, upper limb, layer 1",3,3,674.9316573040727,332.4074543467596,676.3769071055804,346.85995236183606,-1.021788688763084,-2.3809778051971295,0.11723040470486099,0.7979733331190598
138,"left Primary auditory area, layer 2/3",3,3,452.6967070568578,335.2784986639853,483.8196056670168,364.9867200645916,-0.4331848459879871,-1.947691506025318,0.12331452993090312,0.8015444445508703
